CALL_ID,CUSTOMER_ID,CC_REP_ID,CC_CALL_DT,CALL_TYPE
C0000500418,8909,178,2018-03-18 08:31:00.000,Neutral Call
C0000500419,8910,119,2018-03-20 09:53:00.000,Neutral Call
C0000500420,8910,177,2018-03-20 09:55:00.000,Service Inquiry
C0000500421,8940,102,2018-05-11 16:48:00.000,Neutral Call
C0000500422,8940,144,2018-05-14 13:21:00.000,Purchase
C0000500423,8943,152,2018-03-27 22:57:00.000,Neutral Call
C0000500424,8973,133,2018-04-17 20:05:00.000,Neutral Call
C0000500425,8973,142,2018-04-24 14:45:00.000,Purchase
C0000500426,9012,158,2018-05-07 05:45:00.000,Neutral Call
C0000500427,9025,132,2018-03-15 03:17:00.000,Return Policy Inquiry
C0000500428,9025,123,2018-03-15 03:22:00.000,Purchase
C0000500429,9042,147,2018-03-22 20:11:00.000,Service Inquiry
C0000500430,9042,197,2018-03-22 20:20:00.000,Purchase
C0000500431,9074,200,2018-04-07 19:38:00.000,Neutral Call
C0000500432,9074,134,2018-04-09 01:42:00.000,Service Inquiry
C0000500433,9074,184,2018-04-09 01:43:00.000,Return Policy Inquiry
C0000500434,9143,151,2018-05-05 09:26:00.000,Service Inquiry
C0000500435,9178,188,2018-03-26 14:51:00.000,Return Policy Inquiry
C0000500436,9267,160,2018-04-29 19:24:00.000,Purchase
C0000500437,9323,115,2018-04-11 22:35:00.000,Service Inquiry
C0000500438,9323,152,2018-04-13 07:54:00.000,Neutral Call
C0000500439,9323,154,2018-04-14 22:59:00.000,Purchase
C0000500440,9332,141,2018-04-10 21:07:00.000,Neutral Call
C0000500441,9332,173,2018-04-12 03:12:00.000,Purchase
C0000500442,9358,159,2018-05-11 10:23:00.000,Purchase
C0000500443,9361,194,2018-04-13 22:23:00.000,Service Inquiry
C0000500444,9361,170,2018-04-15 14:22:00.000,Neutral Call
C0000500445,9402,159,2018-03-16 18:33:00.000,Service Inquiry
C0000500446,9402,192,2018-03-17 23:55:00.000,Neutral Call
C0000500447,9407,165,2018-04-14 20:22:00.000,Purchase
C0000500448,9463,113,2018-04-07 17:36:00.000,Service Inquiry
C0000500449,9463,151,2018-04-08 21:59:00.000,Purchase
C0000500450,9477,163,2018-04-20 14:11:00.000,Purchase
C0000500451,9486,156,2018-05-11 16:48:00.000,Neutral Call
C0000500452,9508,176,2018-03-13 11:04:00.000,Neutral Call
C0000500453,9508,108,2018-03-18 06:00:00.000,Service Inquiry
C0000500454,9522,131,2018-03-26 01:57:00.000,Neutral Call
C0000500455,9522,181,2018-03-28 16:13:00.000,Purchase
C0000500456,9524,172,2018-03-14 03:00:00.000,Service Inquiry
C0000500457,9524,179,2018-03-15 17:00:00.000,Neutral Call
C0000500458,9546,180,2018-03-24 13:33:00.000,Service Inquiry
C0000500459,9546,117,2018-03-25 20:36:00.000,Neutral Call
C0000500460,9550,170,2018-03-15 22:05:00.000,Neutral Call
C0000500461,9550,123,2018-03-18 06:07:00.000,Purchase
C0000500462,9563,199,2018-04-08 13:24:00.000,Service Inquiry
C0000500463,9563,154,2018-04-10 00:51:00.000,Neutral Call
C0000500464,9572,116,2018-04-18 02:46:00.000,Neutral Call
C0000500465,9629,179,2018-04-27 00:22:00.000,Purchase
C0000500466,9655,173,2018-05-04 16:29:00.000,Neutral Call
C0000500467,9673,166,2018-03-28 14:41:00.000,Return Policy Inquiry
C0000500468,9673,112,2018-03-28 14:45:00.000,Purchase
C0000500469,9677,113,2018-04-18 11:07:00.000,Neutral Call
C0000500470,9677,158,2018-04-18 11:18:00.000,Purchase
C0000500471,9701,128,2018-04-15 06:55:00.000,Neutral Call
C0000500472,9701,120,2018-04-19 05:57:00.000,Neutral Call
C0000500473,9704,169,2018-03-30 14:51:00.000,Neutral Call
C0000500474,9704,137,2018-04-01 02:33:00.000,Return Policy Inquiry
C0000500475,9726,151,2018-05-02 07:11:00.000,Purchase
C0000500476,9732,175,2018-05-05 04:05:00.000,Neutral Call
C0000500477,9756,153,2018-03-26 10:29:00.000,Neutral Call
C0000500478,9792,190,2018-05-09 16:23:00.000,Return Policy Inquiry
C0000500479,9792,125,2018-05-09 16:28:00.000,Neutral Call
C0000500480,9792,116,2018-05-09 16:36:00.000,Purchase
C0000500481,9896,155,2018-03-26 21:07:00.000,Service Inquiry
C0000500482,9896,137,2018-03-26 21:11:00.000,Neutral Call
C0000500483,9899,186,2018-04-05 01:33:00.000,Neutral Call
C0000500484,9899,125,2018-04-06 07:44:00.000,Service Inquiry
C0000500485,9908,142,2018-04-20 21:36:00.000,Purchase
C0000500486,9918,175,2018-03-17 00:57:00.000,Purchase
C0000500487,9984,153,2018-03-21 21:21:00.000,Return Policy Inquiry
C0000500488,9984,165,2018-03-25 10:54:00.000,Neutral Call
C0000500489,10042,190,2018-05-04 07:30:00.000,Purchase
C0000500490,10054,107,2018-05-05 11:20:00.000,Service Inquiry
C0000500491,10054,126,2018-05-10 09:03:00.000,Neutral Call
C0000500492,10094,153,2018-03-28 15:08:00.000,Purchase
C0000500493,10102,194,2018-03-22 17:54:00.000,Neutral Call
C0000500494,10102,150,2018-03-22 18:00:00.000,Purchase
C0000500495,10112,143,2018-04-11 06:18:00.000,Neutral Call
C0000500496,10115,131,2018-05-07 07:19:00.000,Neutral Call
C0000500497,10115,108,2018-05-07 07:22:00.000,Service Inquiry
C0000500498,10115,134,2018-05-07 07:27:00.000,Purchase
C0000500499,10120,186,2018-04-27 09:58:00.000,Return Policy Inquiry
C0000500500,10120,153,2018-04-28 20:27:00.000,Neutral Call
C0000500501,10129,149,2018-05-01 23:55:00.000,Purchase
C0000500502,10193,182,2018-04-02 12:56:00.000,Service Inquiry
C0000500503,10193,186,2018-04-02 13:03:00.000,Purchase
C0000500504,10220,146,2018-05-04 14:12:00.000,Neutral Call
C0000500505,10220,139,2018-05-04 14:23:00.000,Purchase
C0000500506,10244,159,2018-03-25 23:59:00.000,Return Policy Inquiry
C0000500507,10244,119,2018-03-26 00:03:00.000,Neutral Call
C0000500508,10250,170,2018-05-11 22:53:00.000,Return Policy Inquiry
C0000500509,10270,177,2018-03-30 15:02:00.000,Neutral Call
C0000500510,10284,143,2018-05-07 14:30:00.000,Neutral Call
C0000500511,10397,184,2018-04-30 13:58:00.000,Purchase
C0000500512,10435,174,2018-04-10 08:58:00.000,Neutral Call
C0000500513,10463,194,2018-04-25 20:17:00.000,Neutral Call
C0000500514,10466,143,2018-04-16 02:41:00.000,Neutral Call
C0000500515,10468,124,2018-03-14 02:10:00.000,Purchase
C0000500516,10473,167,2018-04-09 04:13:00.000,Neutral Call
C0000500517,10473,112,2018-04-09 04:17:00.000,Return Policy Inquiry
C0000500518,10484,170,2018-04-23 16:54:00.000,Neutral Call
C0000500519,10484,118,2018-04-23 17:12:00.000,Purchase
C0000500520,10517,170,2018-04-06 03:43:00.000,Service Inquiry
C0000500521,10554,164,2018-03-21 16:10:00.000,Neutral Call
C0000500522,10554,165,2018-03-21 16:20:00.000,Purchase
C0000500523,10579,167,2018-03-25 09:36:00.000,Return Policy Inquiry
C0000500524,10579,185,2018-03-27 00:45:00.000,Neutral Call
C0000500525,10579,198,2018-03-28 07:45:00.000,Purchase
C0000500526,10614,145,2018-05-09 20:37:00.000,Neutral Call
C0000500527,10627,121,2018-05-03 17:39:00.000,Neutral Call
C0000500528,10629,135,2018-05-17 06:41:00.000,Neutral Call
C0000500529,10629,169,2018-05-18 12:07:00.000,Purchase
C0000500530,10678,164,2018-04-26 21:10:00.000,Return Policy Inquiry
C0000500531,10678,164,2018-04-28 12:26:00.000,Purchase
C0000500532,10697,169,2018-04-14 05:55:00.000,Neutral Call
C0000500533,10709,166,2018-05-04 10:18:00.000,Neutral Call
C0000500534,10709,147,2018-05-04 10:26:00.000,Service Inquiry
C0000500535,10740,176,2018-04-04 06:28:00.000,Neutral Call
C0000500536,10740,194,2018-04-05 17:22:00.000,Return Policy Inquiry
C0000500537,10740,178,2018-04-12 04:19:00.000,Purchase
C0000500538,10744,158,2018-05-12 22:04:00.000,Neutral Call
C0000500539,10752,143,2018-04-26 18:34:00.000,Service Inquiry
C0000500540,10752,141,2018-04-27 18:57:00.000,Neutral Call
C0000500541,10752,158,2018-04-30 13:31:00.000,Service Inquiry
C0000500542,10752,198,2018-04-30 13:39:00.000,Purchase
C0000500543,10757,194,2018-03-30 03:40:00.000,Purchase
C0000500544,10790,163,2018-04-29 18:32:00.000,Neutral Call
C0000500545,10790,135,2018-05-01 00:39:00.000,Return Policy Inquiry
C0000500546,10790,191,2018-05-03 10:28:00.000,Purchase
C0000500547,10797,135,2018-04-15 09:06:00.000,Purchase
C0000500548,10900,107,2018-04-25 05:48:00.000,Return Policy Inquiry
C0000500549,10901,111,2018-03-15 15:41:00.000,Return Policy Inquiry
C0000500550,10901,134,2018-03-16 18:49:00.000,Neutral Call
C0000500551,11054,190,2018-05-04 03:54:00.000,Purchase
C0000500552,11061,142,2018-04-05 02:06:00.000,Return Policy Inquiry
C0000500553,11078,155,2018-04-23 00:05:00.000,Neutral Call
C0000500554,11082,134,2018-05-11 02:49:00.000,Neutral Call
C0000500555,11118,106,2018-05-08 23:54:00.000,Neutral Call
C0000500556,11118,165,2018-05-08 23:58:00.000,Purchase
C0000500557,11141,116,2018-04-23 16:07:00.000,Return Policy Inquiry
C0000500558,11141,141,2018-04-24 23:47:00.000,Purchase
C0000500559,11232,116,2018-04-02 15:46:00.000,Neutral Call
C0000500560,11232,163,2018-04-03 21:51:00.000,Service Inquiry
C0000500561,11239,101,2018-03-21 18:32:00.000,Neutral Call
C0000500562,11239,171,2018-03-21 18:38:00.000,Purchase
C0000500563,11262,110,2018-03-16 20:03:00.000,Neutral Call
C0000500564,11262,138,2018-03-16 20:06:00.000,Service Inquiry
C0000500565,11262,197,2018-03-18 10:03:00.000,Return Policy Inquiry
C0000500566,11262,185,2018-03-20 02:55:00.000,Purchase
C0000500567,11295,128,2018-05-13 03:39:00.000,Neutral Call
C0000500568,11295,180,2018-05-13 03:48:00.000,Purchase
C0000500569,11402,135,2018-03-14 02:55:00.000,Neutral Call
C0000500570,11402,187,2018-03-15 03:17:00.000,Service Inquiry
C0000500571,11402,164,2018-03-17 14:58:00.000,Purchase
C0000500572,11419,197,2018-04-19 12:00:00.000,Return Policy Inquiry
C0000500573,11419,193,2018-04-19 12:05:00.000,Purchase
C0000500574,11421,114,2018-05-02 00:18:00.000,Neutral Call
C0000500575,11421,187,2018-05-02 00:29:00.000,Purchase
C0000500576,11430,150,2018-04-29 19:40:00.000,Neutral Call
C0000500577,11430,113,2018-05-01 08:55:00.000,Purchase
C0000500578,11490,139,2018-05-01 14:50:00.000,Service Inquiry
C0000500579,11490,113,2018-05-01 14:54:00.000,Neutral Call
C0000500580,11490,164,2018-05-01 15:01:00.000,Purchase
C0000500581,11516,127,2018-04-09 16:25:00.000,Neutral Call
C0000500582,11516,170,2018-04-13 15:54:00.000,Return Policy Inquiry
C0000500583,11519,192,2018-04-28 16:27:00.000,Neutral Call
C0000500584,11519,144,2018-05-03 21:53:00.000,Purchase
C0000500585,11522,102,2018-05-14 14:23:00.000,Return Policy Inquiry
C0000500586,11522,154,2018-05-14 14:24:00.000,Neutral Call
C0000500587,11522,172,2018-05-14 14:32:00.000,Purchase
C0000500588,11554,168,2018-04-28 00:26:00.000,Neutral Call
C0000500589,11554,106,2018-04-28 00:48:00.000,Purchase
C0000500590,11607,189,2018-04-07 21:03:00.000,Neutral Call
C0000500591,11607,150,2018-04-10 19:25:00.000,Purchase
C0000500592,11636,186,2018-03-27 22:47:00.000,Neutral Call
C0000500593,11636,164,2018-03-30 08:31:00.000,Purchase
C0000500594,11647,129,2018-03-26 02:13:00.000,Neutral Call
C0000500595,11647,129,2018-03-26 02:16:00.000,Service Inquiry
C0000500596,11650,138,2018-03-31 12:52:00.000,Purchase
C0000500597,11733,149,2018-04-03 01:52:00.000,Service Inquiry
C0000500598,11740,177,2018-03-26 02:56:00.000,Purchase
C0000500599,11774,186,2018-04-25 21:59:00.000,Neutral Call
C0000500600,11789,184,2018-03-20 06:03:00.000,Neutral Call
C0000500601,11789,152,2018-03-24 04:29:00.000,Service Inquiry
C0000500602,11789,129,2018-03-25 11:53:00.000,Purchase
C0000500603,11804,142,2018-04-03 22:02:00.000,Neutral Call
C0000500604,11804,102,2018-04-05 12:24:00.000,Service Inquiry
C0000500605,11822,141,2018-04-03 13:57:00.000,Neutral Call
C0000500606,11824,186,2018-04-26 23:27:00.000,Neutral Call
C0000500607,11824,176,2018-04-28 04:28:00.000,Service Inquiry
C0000500608,11824,173,2018-04-29 19:03:00.000,Purchase
C0000500609,11839,139,2018-04-29 13:31:00.000,Purchase
C0000500610,11843,119,2018-03-30 20:11:00.000,Purchase
C0000500611,11911,181,2018-05-07 18:23:00.000,Neutral Call
C0000500612,11911,117,2018-05-09 00:36:00.000,Purchase
C0000500613,11931,198,2018-03-30 07:37:00.000,Purchase
C0000500614,11975,139,2018-04-27 06:26:00.000,Neutral Call
C0000500615,11975,109,2018-04-27 06:33:00.000,Service Inquiry
C0000500616,11975,160,2018-04-28 22:24:00.000,Return Policy Inquiry
C0000500617,11975,145,2018-04-30 10:22:00.000,Purchase
C0000500618,12012,146,2018-05-01 10:43:00.000,Neutral Call
C0000500619,12012,175,2018-05-01 10:50:00.000,Purchase
C0000500620,12030,190,2018-05-03 01:20:00.000,Neutral Call
C0000500621,12054,181,2018-04-24 13:08:00.000,Neutral Call
C0000500622,12054,136,2018-04-27 04:12:00.000,Purchase
C0000500623,12062,186,2018-05-07 17:47:00.000,Service Inquiry
C0000500624,12062,120,2018-05-09 06:56:00.000,Return Policy Inquiry
C0000500625,12062,113,2018-05-12 00:59:00.000,Neutral Call
C0000500626,12160,185,2018-04-12 12:14:00.000,Neutral Call
C0000500627,12160,200,2018-04-12 12:17:00.000,Service Inquiry
C0000500628,12160,185,2018-04-15 06:40:00.000,Purchase
C0000500629,12166,185,2018-04-01 03:30:00.000,Neutral Call
C0000500630,12169,132,2018-05-01 20:48:00.000,Purchase
C0000500631,12187,171,2018-04-27 09:05:00.000,Return Policy Inquiry
C0000500632,12187,194,2018-04-27 09:07:00.000,Neutral Call
C0000500633,12190,145,2018-05-13 21:58:00.000,Purchase
C0000500634,12199,134,2018-03-25 01:33:00.000,Purchase
C0000500635,12221,143,2018-05-10 06:50:00.000,Service Inquiry
C0000500636,12223,131,2018-04-02 23:20:00.000,Neutral Call
C0000500637,12236,110,2018-05-04 10:43:00.000,Purchase
C0000500638,12277,152,2018-04-01 05:53:00.000,Service Inquiry
C0000500639,12277,197,2018-04-01 06:05:00.000,Purchase
C0000500640,12278,200,2018-04-12 04:23:00.000,Neutral Call
C0000500641,12278,198,2018-04-13 17:40:00.000,Return Policy Inquiry
C0000500642,12278,122,2018-04-13 17:40:00.000,Service Inquiry
C0000500643,12286,136,2018-03-17 09:52:00.000,Purchase
C0000500644,12304,130,2018-04-10 14:12:00.000,Return Policy Inquiry
C0000500645,12304,180,2018-04-13 10:23:00.000,Neutral Call
C0000500646,12308,122,2018-04-22 21:32:00.000,Neutral Call
C0000500647,12371,150,2018-05-04 20:45:00.000,Service Inquiry
C0000500648,12371,126,2018-05-04 20:47:00.000,Neutral Call
C0000500649,12371,100,2018-05-07 10:18:00.000,Purchase
C0000500650,12387,116,2018-04-26 00:59:00.000,Neutral Call
C0000500651,12387,157,2018-04-26 01:01:00.000,Return Policy Inquiry
C0000500652,12468,177,2018-04-25 10:35:00.000,Neutral Call
C0000500653,12517,165,2018-05-13 01:07:00.000,Neutral Call
C0000500654,12517,126,2018-05-14 07:10:00.000,Return Policy Inquiry
C0000500655,12531,115,2018-03-29 23:58:00.000,Neutral Call
C0000500656,12613,159,2018-04-09 02:42:00.000,Neutral Call
C0000500657,12621,111,2018-04-03 19:25:00.000,Neutral Call
C0000500658,12621,186,2018-04-05 23:02:00.000,Purchase
C0000500659,12639,185,2018-03-29 19:21:00.000,Neutral Call
C0000500660,12639,124,2018-03-29 19:33:00.000,Purchase
C0000500661,12660,134,2018-04-07 03:18:00.000,Neutral Call
C0000500662,12691,198,2018-04-13 19:27:00.000,Neutral Call
C0000500663,12691,125,2018-04-15 01:29:00.000,Service Inquiry
C0000500664,12691,197,2018-04-15 01:39:00.000,Purchase
C0000500665,12702,149,2018-03-21 17:19:00.000,Neutral Call
C0000500666,12702,193,2018-03-22 19:34:00.000,Purchase
C0000500667,12708,138,2018-03-13 11:35:00.000,Neutral Call
C0000500668,12708,168,2018-03-14 23:58:00.000,Purchase
C0000500669,12733,124,2018-03-14 17:24:00.000,Neutral Call
C0000500670,12753,105,2018-04-04 07:59:00.000,Neutral Call
C0000500671,12753,116,2018-04-06 16:27:00.000,Service Inquiry
C0000500672,12753,120,2018-04-08 01:46:00.000,Purchase
C0000500673,12760,116,2018-05-09 16:07:00.000,Neutral Call
C0000500674,12779,175,2018-05-01 06:07:00.000,Neutral Call
C0000500675,12782,199,2018-04-03 16:20:00.000,Purchase
C0000500676,12811,139,2018-03-31 11:53:00.000,Purchase
C0000500677,12825,189,2018-03-16 14:13:00.000,Neutral Call
C0000500678,12825,188,2018-03-17 20:21:00.000,Purchase
C0000500679,12829,148,2018-03-13 23:28:00.000,Neutral Call
C0000500680,12829,158,2018-03-15 03:20:00.000,Return Policy Inquiry
C0000500681,12836,181,2018-05-02 05:59:00.000,Neutral Call
C0000500682,12836,146,2018-05-04 21:30:00.000,Purchase
C0000500683,12863,185,2018-05-02 21:43:00.000,Return Policy Inquiry
C0000500684,12863,122,2018-05-02 21:44:00.000,Neutral Call
C0000500685,12868,122,2018-04-18 19:48:00.000,Return Policy Inquiry
C0000500686,12868,126,2018-04-19 20:58:00.000,Neutral Call
C0000500687,12900,144,2018-04-13 10:46:00.000,Service Inquiry
C0000500688,12900,197,2018-04-13 10:54:00.000,Neutral Call
C0000500689,12900,130,2018-04-14 20:40:00.000,Return Policy Inquiry
C0000500690,12940,107,2018-03-29 05:39:00.000,Service Inquiry
C0000500691,12956,188,2018-05-12 03:17:00.000,Service Inquiry
C0000500692,12956,200,2018-05-12 03:21:00.000,Neutral Call
C0000500693,12956,174,2018-05-12 03:25:00.000,Return Policy Inquiry
C0000500694,12974,187,2018-04-30 15:29:00.000,Neutral Call
C0000500695,12974,185,2018-05-01 21:36:00.000,Purchase
C0000500696,12979,181,2018-05-08 06:01:00.000,Neutral Call
C0000500697,12979,144,2018-05-09 12:03:00.000,Purchase
C0000500698,12990,129,2018-03-13 23:47:00.000,Neutral Call
C0000500699,13001,112,2018-03-16 19:00:00.000,Service Inquiry
C0000500700,13001,149,2018-03-16 19:07:00.000,Neutral Call
C0000500701,13010,167,2018-04-10 23:12:00.000,Neutral Call
C0000500702,13061,123,2018-04-03 00:25:00.000,Service Inquiry
C0000500703,13061,166,2018-04-04 07:32:00.000,Neutral Call
C0000500704,13061,170,2018-04-05 21:49:00.000,Purchase
C0000500705,13081,114,2018-04-18 15:02:00.000,Return Policy Inquiry
C0000500706,13081,178,2018-04-18 15:07:00.000,Neutral Call
C0000500707,13081,184,2018-04-20 03:42:00.000,Service Inquiry
C0000500708,13081,148,2018-04-20 03:53:00.000,Purchase
C0000500709,13167,112,2018-04-01 15:32:00.000,Neutral Call
C0000500710,13180,139,2018-04-26 20:58:00.000,Service Inquiry
C0000500711,13180,188,2018-04-26 21:08:00.000,Purchase
C0000500712,13248,107,2018-04-06 09:55:00.000,Return Policy Inquiry
C0000500713,13248,122,2018-04-07 22:19:00.000,Purchase
C0000500714,13275,174,2018-04-17 18:47:00.000,Neutral Call
C0000500715,13284,173,2018-04-30 17:25:00.000,Neutral Call
C0000500716,13284,116,2018-04-30 17:37:00.000,Service Inquiry
C0000500717,13297,187,2018-04-23 06:34:00.000,Service Inquiry
C0000500718,13297,164,2018-04-24 22:34:00.000,Neutral Call
C0000500719,13305,177,2018-05-12 06:52:00.000,Neutral Call
C0000500720,13392,186,2018-04-17 10:44:00.000,Purchase
C0000500721,13400,156,2018-03-18 06:48:00.000,Return Policy Inquiry
C0000500722,13400,138,2018-03-19 13:59:00.000,Neutral Call
C0000500723,13400,178,2018-03-21 22:49:00.000,Service Inquiry
C0000500724,13421,185,2018-04-11 17:27:00.000,Service Inquiry
C0000500725,13421,120,2018-04-11 17:32:00.000,Neutral Call
C0000500726,13421,151,2018-04-12 21:32:00.000,Return Policy Inquiry
C0000500727,13434,117,2018-04-04 08:40:00.000,Neutral Call
C0000500728,13449,166,2018-04-05 00:43:00.000,Neutral Call
C0000500729,13449,105,2018-04-06 04:04:00.000,Service Inquiry
C0000500730,13524,175,2018-04-16 02:58:00.000,Neutral Call
C0000500731,13647,103,2018-03-22 06:38:00.000,Service Inquiry
C0000500732,13647,195,2018-03-22 06:44:00.000,Neutral Call
C0000500733,13647,143,2018-03-29 03:43:00.000,Purchase
C0000500734,13686,138,2018-04-18 14:26:00.000,Neutral Call
C0000500735,13721,156,2018-03-13 15:10:00.000,Return Policy Inquiry
C0000500736,13721,187,2018-03-13 15:26:00.000,Neutral Call
C0000500737,13721,147,2018-03-21 17:02:00.000,Purchase
C0000500738,13750,179,2018-04-13 12:56:00.000,Neutral Call
C0000500739,13818,159,2018-03-18 05:04:00.000,Return Policy Inquiry
C0000500740,13818,100,2018-03-18 05:10:00.000,Purchase
C0000500741,13875,132,2018-03-16 00:42:00.000,Neutral Call
C0000500742,13875,195,2018-03-22 02:21:00.000,Purchase
C0000500743,13923,101,2018-04-03 13:08:00.000,Service Inquiry
C0000500744,13923,129,2018-04-04 21:20:00.000,Neutral Call
C0000500745,13951,113,2018-05-02 20:49:00.000,Service Inquiry
C0000500746,13951,117,2018-05-02 20:57:00.000,Purchase
C0000500747,13955,200,2018-05-05 05:41:00.000,Neutral Call
C0000500748,13957,178,2018-04-14 14:52:00.000,Neutral Call
C0000500749,13961,188,2018-05-04 02:30:00.000,Neutral Call
