"TD_TIMECODE","CUSTOMER_ID","SERVER_ID","PAGE","BROWSE_ID"
"2018-03-17 04:24:00.000000",36082,"OL162","Purchase","W0000200751"
"2018-03-17 04:33:00.000000",5960,"ZG67","Return Policy Inquiry","W0000200754"
"2018-03-17 04:33:00.000000",70000,"ZG67","Return Policy Inquiry","W0000200755"
"2018-03-17 04:33:00.000000",228051,"EA59","Return Policy Inquiry","W0000200756"
"2018-03-17 05:31:00.000000",14002,"VP10","Return Policy Inquiry","W0000200757"
"2018-03-17 05:39:00.000000",110062,"OL162","Online Feedback","W0000200763"
"2018-03-17 06:20:00.000000",57535,"JM76","Service Inquiry","W0000200765"
"2018-03-17 06:20:00.000000",121575,"JM76","Online Feedback","W0000200767"
"2018-03-17 06:23:00.000000",121575,"JM76","Return Policy Inquiry","W0000200769"
"2018-03-17 07:46:00.000000",24871,"VP10","Web Chat","W0000200772"
"2018-03-17 07:46:00.000000",120931,"JM76","Web Chat","W0000200775"
"2018-03-17 07:53:00.000000",56891,"ZG67","Product Browsing","W0000200778"
"2018-03-17 07:53:00.000000",184971,"EA59","Product Browsing","W0000200781"
"2018-03-17 07:53:00.000000",24871,"VP10","Product Browsing","W0000200777"
"2018-03-17 09:28:00.000000",53397,"OL162","Purchase","W0000200782"
"2018-03-17 09:28:00.000000",117437,"OL162","Product Return","W0000200783"
"2018-03-17 09:47:00.000000",35566,"OL162","Purchase","W0000200785"
"2018-03-17 09:47:00.000000",3546,"JM76","Purchase","W0000200784"
"2018-03-17 09:52:00.000000",44306,"ZG67","Purchase","W0000200786"
"2018-03-17 14:52:00.000000",11402,"JM76","Product Browsing","W0000200787"
"2018-03-17 14:52:00.000000",107462,"JM76","Product Browsing","W0000200790"
"2018-03-17 14:52:00.000000",171502,"JM76","Product Browsing","W0000200791"
"2018-03-17 14:58:00.000000",107462,"JM76","Product Return","W0000200794"
"2018-03-17 14:58:00.000000",253149,"EA59","Online Feedback","W0000200796"
"2018-03-17 15:50:00.000000",54914,"ZG67","Product Browsing","W0000200804"
"2018-03-17 15:50:00.000000",118954,"EA59","Product Browsing","W0000200806"
"2018-03-17 15:50:00.000000",150974,"EA59","Product Browsing","W0000200807"
"2018-03-17 15:50:00.000000",22894,"JM76","Product Browsing","W0000200803"
"2018-03-17 15:50:00.000000",244985,"JM76","Product Browsing","W0000200808"
"2018-03-17 15:54:00.000000",82189,"EA59","Purchase","W0000200811"
"2018-03-17 16:24:00.000000",124963,"JM76","Return Policy Inquiry","W0000200814"
"2018-03-17 16:37:00.000000",60923,"ZG67","Service Inquiry","W0000200815"
"2018-03-17 16:37:00.000000",92943,"ZG67","Online Feedback","W0000200816"
"2018-03-17 16:37:00.000000",219023,"ZG67","Online Feedback","W0000200818"
"2018-03-17 16:49:00.000000",29949,"OL162","Purchase","W0000200819"
"2018-03-17 18:32:00.000000",121462,"ZG67","Product Browsing","W0000200823"
"2018-03-17 18:52:00.000000",57422,"JM76","Purchase","W0000200826"
"2018-03-17 19:21:00.000000",165165,"ZG67","Web Chat","W0000200831"
"2018-03-17 19:21:00.000000",37085,"VP10","Web Chat","W0000200828"
"2018-03-17 20:26:00.000000",109061,"OL162","Web Chat","W0000200840"
"2018-03-17 20:26:00.000000",45021,"VP10","Web Chat","W0000200838"
"2018-03-17 20:26:00.000000",77041,"ZG67","Web Chat","W0000200839"
"2018-03-17 20:35:00.000000",77041,"ZG67","Purchase","W0000200842"
"2018-03-17 21:54:00.000000",16675,"ZG67","Purchase","W0000200843"
"2018-03-17 22:37:00.000000",24515,"EA59","Service Inquiry","W0000200844"
"2018-03-17 22:37:00.000000",88555,"EA59","Online Feedback","W0000200845"
"2018-03-17 22:37:00.000000",184615,"EA59","Online Feedback","W0000200848"
"2018-03-17 22:37:00.000000",246606,"EA59","Online Feedback","W0000200850"
"2018-03-17 22:37:00.000000",152595,"ZG67","Online Feedback","W0000200847"
"2018-03-17 22:37:00.000000",120575,"OL162","Online Feedback","W0000200846"
"2018-03-17 22:53:00.000000",97106,"VP10","Online Feedback","W0000200852"
"2018-03-17 22:56:00.000000",1100115,"EA59","Web Chat","W0000200857"
"2018-03-17 22:56:00.000000",65086,"VP10","Web Chat","W0000200854"
"2018-03-17 22:56:00.000000",97106,"VP10","Web Chat","W0000200855"
"2018-03-17 22:56:00.000000",191166,"VP10","Web Chat","W0000200856"
"2018-03-17 23:02:00.000000",123116,"ZG67","Return Policy Inquiry","W0000200858"
"2018-03-17 23:04:00.000000",91096,"JM76","Product Browsing","W0000200861"
"2018-03-17 23:04:00.000000",155136,"JM76","Product Browsing","W0000200863"
"2018-03-17 23:04:00.000000",27056,"ZG67","Product Browsing","W0000200859"
"2018-03-17 23:04:00.000000",123116,"ZG67","Product Browsing","W0000200862"
"2018-03-17 23:11:00.000000",27056,"ZG67","Purchase","W0000200864"
"2018-03-17 23:11:00.000000",59076,"EA59","Purchase","W0000200865"
"2018-03-18 00:00:00.000000",9402,"OL162","Purchase","W0000200866"
"2018-03-18 00:00:00.000000",41422,"ZG67","Purchase","W0000200867"
"2018-03-18 01:19:00.000000",99960,"ZG67","Return Policy Inquiry","W0000200868"
"2018-03-18 01:52:00.000000",35098,"ZG67","Return Policy Inquiry","W0000200869"
"2018-03-18 01:54:00.000000",34044,"ZG67","Product Browsing","W0000200872"
"2018-03-18 01:55:00.000000",99138,"CV186","Online Feedback","W0000200877"
"2018-03-18 01:57:00.000000",34044,"ZG67","Web Chat","W0000200879"
"2018-03-18 01:57:00.000000",66064,"JM76","Web Chat","W0000200880"
"2018-03-18 02:01:00.000000",67118,"EA59","Product Browsing","W0000200888"
"2018-03-18 02:01:00.000000",130104,"EA59","Online Feedback","W0000200891"
"2018-03-18 02:01:00.000000",35098,"VP10","Product Browsing","W0000200886"
"2018-03-18 02:01:00.000000",2024,"OL162","Service Inquiry","W0000200883"
"2018-03-18 02:01:00.000000",3078,"OL162","Product Browsing","W0000200884"
"2018-03-18 02:01:00.000000",98084,"OL162","Online Feedback","W0000200889"
"2018-03-18 02:06:00.000000",162124,"JM76","Return Policy Inquiry","W0000200898"
"2018-03-18 02:39:00.000000",22276,"OL162","Web Chat","W0000200900"
"2018-03-18 02:39:00.000000",118336,"OL162","Web Chat","W0000200903"
"2018-03-18 02:39:00.000000",150356,"OL162","Web Chat","W0000200904"
"2018-03-18 02:39:00.000000",54296,"EA59","Web Chat","W0000200901"
"2018-03-18 02:40:00.000000",22276,"OL162","Product Browsing","W0000200905"
"2018-03-18 02:40:00.000000",118336,"OL162","Product Browsing","W0000200908"
"2018-03-18 02:40:00.000000",54296,"EA59","Product Browsing","W0000200906"
"2018-03-18 02:40:00.000000",182376,"EA59","Product Browsing","W0000200909"
"2018-03-18 03:03:00.000000",33551,"OL162","Product Browsing","W0000200912"
"2018-03-18 03:03:00.000000",65571,"OL162","Product Browsing","W0000200913"
"2018-03-18 03:03:00.000000",97591,"OL162","Product Browsing","W0000200914"
"2018-03-18 03:03:00.000000",191651,"VP10","Product Browsing","W0000200915"
"2018-03-18 03:03:00.000000",1531,"EA59","Product Browsing","W0000200911"
"2018-03-18 03:45:00.000000",56116,"ZG67","Purchase","W0000200921"
"2018-03-18 03:50:00.000000",91012,"ZG67","Return Policy Inquiry","W0000200925"
"2018-03-18 04:53:00.000000",70715,"VP10","Web Chat","W0000200929"
"2018-03-18 04:53:00.000000",228766,"EA59","Web Chat","W0000200931"
"2018-03-18 05:00:00.000000",6675,"ZG67","Product Browsing","W0000200932"
"2018-03-18 05:00:00.000000",38695,"ZG67","Product Browsing","W0000200934"
"2018-03-18 05:00:00.000000",13818,"JM76","Web Chat","W0000200933"
"2018-03-18 05:00:00.000000",45838,"JM76","Web Chat","W0000200935"
"2018-03-18 05:00:00.000000",102735,"JM76","Product Browsing","W0000200938"
"2018-03-18 05:00:00.000000",70715,"VP10","Product Browsing","W0000200936"
"2018-03-18 05:00:00.000000",77858,"VP10","Web Chat","W0000200937"
"2018-03-18 05:00:00.000000",109878,"VP10","Web Chat","W0000200939"
"2018-03-18 05:00:00.000000",141898,"CV186","Web Chat","W0000200940"
"2018-03-18 05:03:00.000000",134755,"OL162","Online Feedback","W0000200945"
"2018-03-18 05:03:00.000000",38695,"ZG67","Service Inquiry","W0000200942"
"2018-03-18 05:03:00.000000",70715,"VP10","Online Feedback","W0000200943"
"2018-03-18 05:04:00.000000",173918,"OL162","Return Policy Inquiry","W0000200948"
"2018-03-18 05:10:00.000000",77858,"VP10","Purchase","W0000200949"
"2018-03-18 05:10:00.000000",109878,"VP10","Product Return","W0000200950"
"2018-03-18 05:14:00.000000",96059,"CV186","Online Feedback","W0000200952"
"2018-03-18 05:14:00.000000",128079,"ZG67","Online Feedback","W0000200953"
"2018-03-18 05:14:00.000000",32019,"JM76","Service Inquiry","W0000200951"
"2018-03-18 06:00:00.000000",73548,"VP10","Online Feedback","W0000200958"
"2018-03-18 06:02:00.000000",9550,"OL162","Web Chat","W0000200961"
"2018-03-18 06:02:00.000000",41570,"OL162","Web Chat","W0000200962"
"2018-03-18 06:07:00.000000",105610,"JM76","Product Return","W0000200966"
"2018-03-18 06:18:00.000000",56427,"ZG67","Service Inquiry","W0000200971"
"2018-03-18 06:18:00.000000",88447,"OL162","Online Feedback","W0000200972"
"2018-03-18 06:22:00.000000",74941,"ZG67","Purchase","W0000200976"
"2018-03-18 06:43:00.000000",14002,"VP10","Web Chat","W0000200979"
"2018-03-18 06:48:00.000000",109460,"VP10","Return Policy Inquiry","W0000200984"
"2018-03-18 07:04:00.000000",14607,"ZG67","Purchase","W0000200990"
"2018-03-18 07:04:00.000000",78647,"ZG67","Purchase","W0000200992"
"2018-03-18 07:04:00.000000",46627,"OL162","Purchase","W0000200991"
"2018-03-18 07:04:00.000000",110667,"OL162","Product Return","W0000200993"
"2018-03-18 08:19:00.000000",70000,"ZG67","Online Feedback","W0000200994"
"2018-03-18 08:19:00.000000",102020,"ZG67","Online Feedback","W0000200995"
"2018-03-18 08:25:00.000000",231000,"CV186","Web Chat","W0000201000"
"2018-03-18 08:25:00.000000",40929,"JM76","Web Chat","W0000200997"
"2018-03-18 08:25:00.000000",104969,"JM76","Web Chat","W0000200999"
"2018-03-18 08:25:00.000000",8909,"ZG67","Web Chat","W0000200996"
"2018-03-18 08:25:00.000000",72949,"OL162","Web Chat","W0000200998"
"2018-03-18 08:27:00.000000",104969,"JM76","Online Feedback","W0000201003"
"2018-03-18 08:27:00.000000",169009,"EA59","Online Feedback","W0000201004"
"2018-03-18 08:27:00.000000",72949,"OL162","Online Feedback","W0000201002"
"2018-03-18 08:27:00.000000",8909,"ZG67","Service Inquiry","W0000201001"
"2018-03-18 08:28:00.000000",5960,"ZG67","Purchase","W0000201005"
"2018-03-18 08:28:00.000000",70000,"ZG67","Product Return","W0000201006"
"2018-03-18 10:03:00.000000",107322,"OL162","Return Policy Inquiry","W0000201008"
"2018-03-18 10:25:00.000000",1100040,"ZG67","Return Policy Inquiry","W0000201009"
"2018-03-18 10:29:00.000000",32477,"OL162","Product Browsing","W0000201010"
"2018-03-18 10:29:00.000000",190577,"CV186","Product Browsing","W0000201013"
"2018-03-18 10:29:00.000000",1100040,"ZG67","Product Browsing","W0000201014"
"2018-03-18 11:02:00.000000",57535,"JM76","Web Chat","W0000201016"
"2018-03-18 11:02:00.000000",121575,"JM76","Web Chat","W0000201018"
"2018-03-18 11:02:00.000000",89555,"ZG67","Web Chat","W0000201017"
"2018-03-18 11:28:00.000000",38637,"VP10","Product Browsing","W0000201020"
"2018-03-18 11:28:00.000000",102677,"VP10","Product Browsing","W0000201022"
"2018-03-18 11:28:00.000000",196737,"OL162","Product Browsing","W0000201023"
"2018-03-18 11:34:00.000000",6617,"ZG67","Purchase","W0000201024"
"2018-03-18 11:34:00.000000",70657,"ZG67","Product Return","W0000201026"
"2018-03-18 11:47:00.000000",94583,"CV186","Web Chat","W0000201029"
"2018-03-18 11:55:00.000000",126603,"JM76","Return Policy Inquiry","W0000201032"
"2018-03-18 11:55:00.000000",30543,"VP10","Return Policy Inquiry","W0000201031"
"2018-03-18 14:13:00.000000",115805,"VP10","Online Feedback","W0000201034"
"2018-03-18 14:13:00.000000",241836,"OL162","Online Feedback","W0000201035"
"2018-03-18 14:13:00.000000",1100064,"ZG67","Online Feedback","W0000201036"
"2018-03-18 14:21:00.000000",1100064,"ZG67","Return Policy Inquiry","W0000201039"
"2018-03-18 14:21:00.000000",51765,"JM76","Return Policy Inquiry","W0000201037"
"2018-03-18 16:01:00.000000",39998,"VP10","Product Browsing","W0000201045"
"2018-03-18 16:01:00.000000",230069,"VP10","Product Browsing","W0000201048"
"2018-03-18 16:01:00.000000",72018,"OL162","Product Browsing","W0000201046"
"2018-03-18 16:05:00.000000",72018,"OL162","Online Feedback","W0000201050"
"2018-03-18 16:05:00.000000",104038,"JM76","Online Feedback","W0000201051"
"2018-03-18 17:53:00.000000",86934,"CV186","Online Feedback","W0000201055"
"2018-03-18 17:53:00.000000",118954,"EA59","Online Feedback","W0000201056"
"2018-03-18 17:53:00.000000",150974,"EA59","Online Feedback","W0000201057"
"2018-03-18 18:04:00.000000",22894,"JM76","Web Chat","W0000201058"
"2018-03-18 18:10:00.000000",14018,"ZG67","Return Policy Inquiry","W0000201062"
"2018-03-18 18:18:00.000000",110078,"OL162","Online Feedback","W0000201065"
"2018-03-18 18:22:00.000000",14018,"ZG67","Purchase","W0000201066"
"2018-03-18 19:05:00.000000",4854,"VP10","Return Policy Inquiry","W0000201069"
"2018-03-18 19:05:00.000000",36874,"VP10","Return Policy Inquiry","W0000201070"
"2018-03-18 19:08:00.000000",4854,"VP10","Product Browsing","W0000201071"
"2018-03-18 19:08:00.000000",36874,"VP10","Product Browsing","W0000201072"
"2018-03-18 19:08:00.000000",100914,"ZG67","Product Browsing","W0000201074"
"2018-03-18 19:08:00.000000",194974,"ZG67","Product Browsing","W0000201075"
"2018-03-18 21:06:00.000000",1779,"JM76","Service Inquiry","W0000201078"
"2018-03-18 21:06:00.000000",97839,"EA59","Online Feedback","W0000201079"
"2018-03-18 21:06:00.000000",191899,"EA59","Online Feedback","W0000201080"
"2018-03-18 21:08:00.000000",1779,"JM76","Product Browsing","W0000201081"
"2018-03-18 21:08:00.000000",33799,"JM76","Product Browsing","W0000201082"
"2018-03-18 21:08:00.000000",223870,"JM76","Product Browsing","W0000201086"
"2018-03-18 21:08:00.000000",97839,"EA59","Product Browsing","W0000201084"
"2018-03-18 21:18:00.000000",21605,"OL162","Product Browsing","W0000201087"
"2018-03-18 21:18:00.000000",53625,"OL162","Product Browsing","W0000201088"
"2018-03-18 21:33:00.000000",117665,"ZG67","Web Chat","W0000201094"
"2018-03-18 21:33:00.000000",85645,"JM76","Web Chat","W0000201093"
"2018-03-18 21:33:00.000000",181705,"JM76","Web Chat","W0000201095"
"2018-03-18 23:56:00.000000",67980,"VP10","Web Chat","W0000201103"
"2018-03-19 00:39:00.000000",56966,"OL162","Product Browsing","W0000201108"
"2018-03-19 00:39:00.000000",88986,"CV186","Product Browsing","W0000201109"
"2018-03-19 00:43:00.000000",121006,"VP10","Online Feedback","W0000201113"
"2018-03-19 00:43:00.000000",88986,"CV186","Online Feedback","W0000201112"
"2018-03-19 01:58:00.000000",62194,"EA59","Return Policy Inquiry","W0000201115"
"2018-03-19 02:00:00.000000",94214,"VP10","Web Chat","W0000201118"
"2018-03-19 02:00:00.000000",158254,"VP10","Web Chat","W0000201120"
"2018-03-19 02:00:00.000000",62194,"EA59","Web Chat","W0000201117"
"2018-03-19 02:00:00.000000",252265,"EA59","Web Chat","W0000201121"
"2018-03-19 03:10:00.000000",91301,"JM76","Web Chat","W0000201124"
"2018-03-19 03:10:00.000000",27261,"VP10","Web Chat","W0000201122"
"2018-03-19 03:31:00.000000",89049,"ZG67","Online Feedback","W0000201131"
"2018-03-19 03:31:00.000000",121069,"EA59","Online Feedback","W0000201132"
"2018-03-19 03:38:00.000000",25009,"VP10","Web Chat","W0000201133"
"2018-03-19 03:38:00.000000",57029,"ZG67","Web Chat","W0000201134"
"2018-03-19 03:38:00.000000",89049,"ZG67","Web Chat","W0000201135"
"2018-03-19 03:54:00.000000",94282,"EA59","Web Chat","W0000201145"
"2018-03-19 03:54:00.000000",62262,"JM76","Web Chat","W0000201144"
"2018-03-19 03:54:00.000000",30242,"OL162","Web Chat","W0000201143"
"2018-03-19 04:33:00.000000",21534,"VP10","Product Browsing","W0000201147"
"2018-03-19 04:39:00.000000",162463,"OL162","Online Feedback","W0000201154"
"2018-03-19 04:42:00.000000",224454,"OL162","Product Browsing","W0000201159"
"2018-03-19 04:44:00.000000",34383,"ZG67","Purchase","W0000201160"
"2018-03-19 05:17:00.000000",3078,"OL162","Purchase","W0000201161"
"2018-03-19 06:04:00.000000",67940,"OL162","Product Return","W0000201162"
"2018-03-19 06:04:00.000000",99960,"ZG67","Product Return","W0000201163"
"2018-03-19 06:54:00.000000",221178,"CV186","Web Chat","W0000201169"
"2018-03-19 06:54:00.000000",95098,"OL162","Web Chat","W0000201166"
"2018-03-19 06:54:00.000000",31058,"ZG67","Web Chat","W0000201164"
"2018-03-19 06:54:00.000000",63078,"ZG67","Web Chat","W0000201165"
"2018-03-19 06:54:00.000000",127118,"ZG67","Web Chat","W0000201167"
"2018-03-19 06:54:00.000000",159138,"ZG67","Web Chat","W0000201168"
"2018-03-19 08:03:00.000000",74492,"ZG67","Return Policy Inquiry","W0000201181"
"2018-03-19 09:20:00.000000",123628,"VP10","Product Browsing","W0000201185"
"2018-03-19 09:20:00.000000",27568,"OL162","Product Browsing","W0000201182"
"2018-03-19 09:20:00.000000",59588,"EA59","Product Browsing","W0000201183"
"2018-03-19 09:28:00.000000",46022,"OL162","Purchase","W0000201188"
"2018-03-19 09:32:00.000000",91608,"CV186","Online Feedback","W0000201189"
"2018-03-19 09:32:00.000000",155648,"CV186","Online Feedback","W0000201191"
"2018-03-19 12:25:00.000000",129816,"EA59","Online Feedback","W0000201195"
"2018-03-19 12:25:00.000000",33756,"VP10","Service Inquiry","W0000201193"
"2018-03-19 12:32:00.000000",62759,"OL162","Purchase","W0000201200"
"2018-03-19 14:00:00.000000",109460,"VP10","Product Browsing","W0000201204"
"2018-03-19 14:00:00.000000",13400,"ZG67","Product Browsing","W0000201201"
"2018-03-19 14:00:00.000000",45420,"ZG67","Product Browsing","W0000201202"
"2018-03-19 14:00:00.000000",77440,"ZG67","Product Browsing","W0000201203"
"2018-03-19 14:00:00.000000",203520,"ZG67","Product Browsing","W0000201205"
"2018-03-19 14:13:00.000000",90713,"JM76","Online Feedback","W0000201208"
"2018-03-19 14:13:00.000000",122733,"VP10","Online Feedback","W0000201209"
"2018-03-19 14:16:00.000000",122733,"VP10","Product Browsing","W0000201213"
"2018-03-19 14:16:00.000000",90713,"JM76","Product Browsing","W0000201212"
"2018-03-19 14:16:00.000000",26673,"OL162","Product Browsing","W0000201210"
"2018-03-19 14:16:00.000000",58693,"CV186","Product Browsing","W0000201211"
"2018-03-19 15:39:00.000000",1531,"EA59","Web Chat","W0000201216"
"2018-03-19 15:39:00.000000",33551,"OL162","Web Chat","W0000201217"
"2018-03-19 15:39:00.000000",65571,"OL162","Web Chat","W0000201218"
"2018-03-19 15:39:00.000000",97591,"OL162","Web Chat","W0000201219"
"2018-03-19 15:40:00.000000",33551,"OL162","Return Policy Inquiry","W0000201221"
"2018-03-19 16:11:00.000000",98607,"EA59","Product Return","W0000201229"
"2018-03-19 17:49:00.000000",138954,"JM76","Product Browsing","W0000201234"
"2018-03-19 17:49:00.000000",170974,"JM76","Product Browsing","W0000201235"
"2018-03-19 17:51:00.000000",74914,"VP10","Service Inquiry","W0000201238"
"2018-03-19 17:51:00.000000",106934,"OL162","Online Feedback","W0000201239"
