STORE_ID,CUSTOMER_ID,VISIT_DT,ACTION
40,12304,2018-04-10 14:07:00.000,Service Inquiry
30,12354,2018-04-04 05:23:00.000,Store Visit
30,12354,2018-04-04 05:27:00.000,Purchase
75,12387,2018-04-26 01:03:00.000,Store Visit
75,12387,2018-04-27 10:28:00.000,Purchase
75,12387,2018-04-26 00:57:00.000,Service Inquiry
106,12468,2018-04-26 16:43:00.000,Return Policy Inquiry
106,12468,2018-04-26 16:40:00.000,Service Inquiry
44,12517,2018-05-15 20:57:00.000,Store Visit
44,12517,2018-05-15 21:08:00.000,Purchase
41,12531,2018-03-29 23:49:00.000,Service Inquiry
41,12531,2018-03-30 00:02:00.000,Return Policy Inquiry
40,12613,2018-04-07 17:33:00.000,Service Inquiry
118,12621,2018-04-04 21:14:00.000,Service Inquiry
104,12639,2018-03-28 14:12:00.000,Service Inquiry
92,12660,2018-04-08 16:28:00.000,Purchase
92,12660,2018-04-07 03:17:00.000,Return Policy Inquiry
93,12702,2018-03-21 17:15:00.000,Service Inquiry
93,12702,2018-03-21 17:24:00.000,Store Visit
34,12733,2018-03-15 23:26:00.000,Purchase
101,12753,2018-04-06 16:29:00.000,Return Policy Inquiry
30,12760,2018-05-10 22:12:00.000,Return Policy Inquiry
30,12760,2018-05-10 22:09:00.000,Store Visit
109,12779,2018-05-01 06:10:00.000,Store Visit
30,12782,2018-04-03 16:13:00.000,Store Visit
66,12795,2018-04-24 17:11:00.000,Purchase
69,12825,2018-03-17 20:15:00.000,Store Visit
69,12825,2018-03-17 20:17:00.000,Service Inquiry
49,12829,2018-03-13 23:21:00.000,Service Inquiry
49,12829,2018-03-16 13:39:00.000,Store Visit
49,12829,2018-03-16 13:45:00.000,Purchase
28,12836,2018-05-04 21:22:00.000,Return Policy Inquiry
28,12836,2018-05-03 12:04:00.000,Service Inquiry
28,12836,2018-05-03 12:01:00.000,Store Visit
105,12868,2018-04-15 20:48:00.000,Store Visit
89,12900,2018-04-14 20:49:00.000,Purchase
89,12900,2018-04-13 10:52:00.000,Store Visit
92,12940,2018-03-29 05:40:00.000,Store Visit
92,12940,2018-03-29 05:43:00.000,Purchase
34,12956,2018-05-12 03:24:00.000,Store Visit
82,12990,2018-03-13 23:49:00.000,Service Inquiry
73,13001,2018-03-17 20:35:00.000,Purchase
73,13001,2018-03-16 19:13:00.000,Store Visit
108,13010,2018-04-10 23:02:00.000,Service Inquiry
108,13010,2018-04-15 02:52:00.000,Purchase
32,13061,2018-04-04 07:31:00.000,Return Policy Inquiry
60,13167,2018-04-03 00:05:00.000,Service Inquiry
98,13180,2018-04-26 20:55:00.000,Store Visit
67,13248,2018-04-06 09:47:00.000,Service Inquiry
75,13275,2018-04-17 18:45:00.000,Store Visit
75,13275,2018-04-17 18:58:00.000,Purchase
46,13284,2018-05-03 03:41:00.000,Purchase
39,13297,2018-04-23 06:26:00.000,Return Policy Inquiry
39,13297,2018-04-23 06:29:00.000,Store Visit
24,13392,2018-04-17 10:40:00.000,Store Visit
61,13400,2018-03-26 02:16:00.000,Purchase
68,13423,2018-04-25 02:11:00.000,Purchase
106,13449,2018-04-06 04:13:00.000,Purchase
106,13449,2018-04-06 04:01:00.000,Store Visit
95,13575,2018-04-05 14:42:00.000,Purchase
95,13575,2018-04-04 09:02:00.000,Store Visit
115,13615,2018-04-19 09:03:00.000,Store Visit
115,13615,2018-04-19 09:08:00.000,Purchase
115,13615,2018-04-19 09:01:00.000,Service Inquiry
69,13647,2018-03-26 06:20:00.000,Return Policy Inquiry
84,13686,2018-04-25 03:37:00.000,Purchase
84,13686,2018-04-20 04:26:00.000,Store Visit
84,13686,2018-04-25 03:19:00.000,Service Inquiry
84,13686,2018-04-18 14:25:00.000,Return Policy Inquiry
44,13721,2018-03-13 15:30:00.000,Service Inquiry
44,13721,2018-03-13 15:34:00.000,Store Visit
92,13750,2018-04-13 13:00:00.000,Purchase
92,13750,2018-04-13 12:53:00.000,Return Policy Inquiry
92,13750,2018-04-13 12:50:00.000,Store Visit
55,13818,2018-03-18 04:58:00.000,Store Visit
105,13852,2018-03-20 09:36:00.000,Purchase
92,13875,2018-03-16 00:46:00.000,Return Policy Inquiry
110,13923,2018-04-03 13:06:00.000,Return Policy Inquiry
110,13923,2018-04-03 13:03:00.000,Store Visit
49,13951,2018-05-02 20:46:00.000,Return Policy Inquiry
49,13951,2018-05-02 20:47:00.000,Store Visit
88,13955,2018-05-05 05:37:00.000,Return Policy Inquiry
88,13955,2018-05-06 21:05:00.000,Purchase
24,13957,2018-04-14 15:00:00.000,Purchase
106,13961,2018-05-04 02:50:00.000,Service Inquiry
106,13961,2018-05-05 12:33:00.000,Store Visit
27,14002,2018-03-19 09:28:00.000,Purchase
27,14002,2018-03-18 06:45:00.000,Store Visit
50,14015,2018-05-03 09:58:00.000,Store Visit
50,14015,2018-05-03 09:57:00.000,Service Inquiry
96,14018,2018-03-18 18:07:00.000,Store Visit
31,14040,2018-05-12 00:19:00.000,Store Visit
31,14040,2018-05-12 00:24:00.000,Purchase
92,14124,2018-05-12 06:26:00.000,Store Visit
92,14124,2018-05-12 06:36:00.000,Purchase
68,14193,2018-03-31 05:52:00.000,Purchase
81,14259,2018-05-03 08:47:00.000,Purchase
87,14268,2018-04-26 08:13:00.000,Store Visit
93,14274,2018-05-10 02:32:00.000,Purchase
106,14278,2018-03-16 07:39:00.000,Purchase
69,14408,2018-05-14 05:46:00.000,Store Visit
34,14426,2018-03-14 19:11:00.000,Return Policy Inquiry
25,14446,2018-04-03 02:56:00.000,Purchase
25,14446,2018-03-28 19:47:00.000,Service Inquiry
25,14446,2018-03-28 19:53:00.000,Store Visit
110,14467,2018-04-03 17:15:00.000,Service Inquiry
118,14543,2018-04-11 11:34:00.000,Store Visit
118,14575,2018-03-23 01:33:00.000,Purchase
66,14587,2018-05-15 05:44:00.000,Purchase
66,14587,2018-05-13 22:12:00.000,Store Visit
66,14587,2018-05-12 14:38:00.000,Return Policy Inquiry
82,14607,2018-03-17 03:01:00.000,Store Visit
82,14607,2018-03-15 17:43:00.000,Return Policy Inquiry
112,14624,2018-04-09 20:47:00.000,Store Visit
44,14625,2018-03-24 02:19:00.000,Service Inquiry
99,14641,2018-03-24 19:44:00.000,Store Visit
99,14641,2018-03-24 19:37:00.000,Return Policy Inquiry
75,14675,2018-03-30 23:55:00.000,Purchase
68,14709,2018-03-14 20:13:00.000,Store Visit
68,14709,2018-03-13 06:45:00.000,Return Policy Inquiry
110,14737,2018-05-10 11:49:00.000,Purchase
40,14743,2018-05-05 12:06:00.000,Return Policy Inquiry
68,14759,2018-03-16 03:08:00.000,Purchase
68,14759,2018-03-14 11:14:00.000,Store Visit
119,14806,2018-03-24 06:12:00.000,Store Visit
96,14836,2018-03-22 04:41:00.000,Purchase
118,14909,2018-04-23 09:10:00.000,Purchase
118,14909,2018-04-23 09:00:00.000,Store Visit
114,14938,2018-04-22 08:22:00.000,Service Inquiry
114,14938,2018-04-22 08:19:00.000,Store Visit
114,14938,2018-04-22 08:28:00.000,Purchase
90,14984,2018-05-08 11:24:00.000,Service Inquiry
53,15010,2018-04-18 12:01:00.000,Store Visit
53,15010,2018-04-20 00:35:00.000,Purchase
88,15027,2018-04-01 16:11:00.000,Store Visit
110,15038,2018-04-25 11:00:00.000,Store Visit
110,15038,2018-04-25 11:10:00.000,Purchase
38,15073,2018-05-08 03:27:00.000,Store Visit
104,15089,2018-04-07 16:18:00.000,Purchase
118,15104,2018-04-12 05:09:00.000,Service Inquiry
52,15147,2018-05-13 04:12:00.000,Store Visit
28,15206,2018-04-12 17:11:00.000,Return Policy Inquiry
64,15216,2018-05-12 16:40:00.000,Purchase
57,15218,2018-04-01 18:32:00.000,Purchase
93,15240,2018-03-16 07:52:00.000,Store Visit
60,15243,2018-04-26 12:35:00.000,Service Inquiry
71,15254,2018-03-22 15:19:00.000,Purchase
71,15254,2018-03-20 23:03:00.000,Store Visit
30,15255,2018-04-27 05:35:00.000,Purchase
24,15277,2018-03-25 08:56:00.000,Service Inquiry
63,15300,2018-03-24 19:30:00.000,Store Visit
59,15341,2018-04-10 16:58:00.000,Purchase
55,15363,2018-04-28 19:42:00.000,Purchase
40,15368,2018-03-24 12:47:00.000,Purchase
40,15368,2018-03-24 12:40:00.000,Store Visit
85,15385,2018-04-30 07:50:00.000,Store Visit
40,15386,2018-05-04 13:20:00.000,Store Visit
39,15388,2018-04-21 13:35:00.000,Store Visit
79,15407,2018-03-20 02:47:00.000,Store Visit
79,15407,2018-03-20 02:56:00.000,Return Policy Inquiry
30,15464,2018-03-30 08:08:00.000,Return Policy Inquiry
30,15464,2018-03-31 09:31:00.000,Store Visit
27,15465,2018-04-04 06:30:00.000,Store Visit
27,15465,2018-04-04 06:35:00.000,Purchase
82,15470,2018-04-07 11:18:00.000,Return Policy Inquiry
92,15499,2018-04-25 15:55:00.000,Store Visit
78,15526,2018-04-27 04:58:00.000,Return Policy Inquiry
118,15527,2018-05-02 10:51:00.000,Return Policy Inquiry
118,15527,2018-05-02 10:47:00.000,Service Inquiry
118,15527,2018-05-06 15:48:00.000,Purchase
107,15547,2018-04-06 12:22:00.000,Purchase
55,15558,2018-03-26 13:28:00.000,Purchase
101,15585,2018-04-15 13:24:00.000,Return Policy Inquiry
101,15585,2018-04-15 13:30:00.000,Store Visit
101,15585,2018-04-15 13:42:00.000,Purchase
101,15585,2018-04-15 13:28:00.000,Service Inquiry
103,15604,2018-04-24 07:11:00.000,Store Visit
78,15609,2018-04-24 18:26:00.000,Return Policy Inquiry
39,15697,2018-04-05 06:24:00.000,Store Visit
59,15729,2018-03-29 03:33:00.000,Service Inquiry
53,15740,2018-04-27 17:38:00.000,Service Inquiry
33,15774,2018-03-22 07:35:00.000,Store Visit
33,15774,2018-03-21 03:40:00.000,Service Inquiry
27,15823,2018-05-03 19:49:00.000,Purchase
116,15845,2018-05-01 02:37:00.000,Store Visit
89,16034,2018-03-21 15:41:00.000,Store Visit
60,16037,2018-03-26 04:20:00.000,Store Visit
78,16038,2018-04-12 20:05:00.000,Service Inquiry
77,16083,2018-05-13 23:08:00.000,Purchase
77,16083,2018-05-13 23:01:00.000,Store Visit
73,16105,2018-04-18 19:12:00.000,Service Inquiry
73,16105,2018-04-17 02:40:00.000,Return Policy Inquiry
68,16183,2018-05-01 05:22:00.000,Store Visit
28,16294,2018-04-27 06:33:00.000,Purchase
65,16295,2018-04-17 21:43:00.000,Store Visit
39,16341,2018-03-26 13:55:00.000,Purchase
39,16341,2018-03-23 12:59:00.000,Service Inquiry
39,16341,2018-03-26 13:52:00.000,Service Inquiry
39,16341,2018-03-23 12:52:00.000,Store Visit
31,16345,2018-05-07 12:16:00.000,Store Visit
118,16389,2018-03-26 15:06:00.000,Service Inquiry
118,16389,2018-03-26 15:21:00.000,Purchase
118,16389,2018-03-26 15:15:00.000,Return Policy Inquiry
35,16393,2018-04-16 19:37:00.000,Purchase
65,16403,2018-05-07 10:07:00.000,Return Policy Inquiry
65,16403,2018-05-08 12:55:00.000,Purchase
29,16564,2018-04-07 04:20:00.000,Service Inquiry
25,16570,2018-04-04 01:21:00.000,Purchase
25,16570,2018-04-02 23:43:00.000,Store Visit
104,16610,2018-04-05 08:17:00.000,Purchase
106,16643,2018-04-11 05:49:00.000,Service Inquiry
97,16675,2018-03-17 21:51:00.000,Return Policy Inquiry
114,16677,2018-03-31 09:55:00.000,Store Visit
92,16679,2018-05-09 01:00:00.000,Service Inquiry
92,16679,2018-05-10 15:36:00.000,Store Visit
31,16729,2018-05-05 10:06:00.000,Return Policy Inquiry
90,16844,2018-04-17 21:24:00.000,Store Visit
90,16844,2018-04-20 15:00:00.000,Purchase
22,16874,2018-04-23 04:40:00.000,Store Visit
30,16942,2018-04-25 03:42:00.000,Store Visit
30,16942,2018-05-03 10:31:00.000,Purchase
89,16969,2018-04-14 05:52:00.000,Purchase
68,17003,2018-04-12 18:39:00.000,Purchase
23,17004,2018-04-03 04:36:00.000,Purchase
118,17017,2018-04-15 14:08:00.000,Store Visit
48,17094,2018-04-11 11:19:00.000,Service Inquiry
41,17109,2018-04-14 05:43:00.000,Purchase
41,17109,2018-04-12 17:11:00.000,Store Visit
30,17113,2018-04-20 01:25:00.000,Purchase
115,17147,2018-04-06 04:18:00.000,Store Visit
90,17161,2018-05-04 23:09:00.000,Store Visit
90,17161,2018-05-04 23:14:00.000,Purchase
23,17190,2018-04-02 20:10:00.000,Store Visit
23,17190,2018-04-02 20:01:00.000,Service Inquiry
52,17223,2018-03-31 15:30:00.000,Store Visit
52,17223,2018-04-01 19:31:00.000,Purchase
52,17223,2018-03-29 05:40:00.000,Service Inquiry
52,17223,2018-03-31 15:50:00.000,Return Policy Inquiry
80,17228,2018-04-17 05:54:00.000,Store Visit
76,17294,2018-03-24 06:59:00.000,Service Inquiry
76,17294,2018-03-24 07:04:00.000,Return Policy Inquiry
106,17322,2018-04-10 10:46:00.000,Purchase
106,17322,2018-04-07 11:31:00.000,Store Visit
75,17327,2018-04-19 22:51:00.000,Purchase
75,17327,2018-04-19 22:42:00.000,Service Inquiry
49,17348,2018-03-16 12:58:00.000,Purchase
49,17348,2018-03-14 10:46:00.000,Store Visit
49,17348,2018-03-13 05:28:00.000,Service Inquiry
113,17375,2018-04-13 11:33:00.000,Store Visit
18,17388,2018-04-10 17:10:00.000,Store Visit
53,17420,2018-05-13 09:27:00.000,Return Policy Inquiry
53,17455,2018-05-10 01:02:00.000,Purchase
53,17455,2018-05-08 16:06:00.000,Return Policy Inquiry
92,17539,2018-04-06 19:31:00.000,Store Visit
92,17539,2018-04-05 08:49:00.000,Return Policy Inquiry
106,17591,2018-04-05 19:39:00.000,Purchase
115,17645,2018-03-22 20:28:00.000,Purchase
40,17685,2018-05-08 01:41:00.000,Purchase
40,17685,2018-05-05 09:21:00.000,Store Visit
121,17715,2018-04-14 23:32:00.000,Purchase
30,17749,2018-05-06 23:15:00.000,Store Visit
30,17749,2018-05-08 14:19:00.000,Purchase
88,17757,2018-03-27 04:43:00.000,Store Visit
88,17757,2018-03-28 19:03:00.000,Purchase
102,17829,2018-04-13 22:27:00.000,Purchase
117,17875,2018-04-14 03:26:00.000,Store Visit
49,17976,2018-03-15 01:24:00.000,Purchase
49,17976,2018-03-15 01:19:00.000,Service Inquiry
55,17980,2018-04-17 15:57:00.000,Purchase
116,18006,2018-04-17 05:02:00.000,Return Policy Inquiry
74,18014,2018-04-22 19:08:00.000,Return Policy Inquiry
53,18041,2018-03-31 16:43:00.000,Purchase
53,18041,2018-03-30 15:13:00.000,Service Inquiry
121,18096,2018-05-07 12:00:00.000,Purchase
49,18105,2018-05-12 03:40:00.000,Store Visit
49,18105,2018-05-12 03:45:00.000,Purchase
68,18149,2018-03-16 13:33:00.000,Store Visit
79,18197,2018-05-09 22:08:00.000,Store Visit
79,18197,2018-05-14 17:39:00.000,Purchase
105,18283,2018-04-15 15:17:00.000,Purchase
117,18355,2018-03-15 20:50:00.000,Return Policy Inquiry
57,18381,2018-03-26 23:43:00.000,Store Visit
39,18405,2018-04-22 02:36:00.000,Return Policy Inquiry
39,18405,2018-04-23 17:59:00.000,Purchase
39,18405,2018-04-22 02:35:00.000,Store Visit
87,18481,2018-03-26 17:11:00.000,Purchase
65,18485,2018-04-08 01:11:00.000,Store Visit
115,18507,2018-04-05 23:39:00.000,Purchase
69,18568,2018-05-13 05:14:00.000,Purchase
49,18617,2018-04-23 20:33:00.000,Store Visit
61,18633,2018-04-12 04:06:00.000,Purchase
96,18815,2018-03-31 22:53:00.000,Purchase
56,18832,2018-04-13 20:15:00.000,Store Visit
60,18845,2018-05-04 09:13:00.000,Purchase
60,18845,2018-05-03 02:47:00.000,Store Visit
31,18853,2018-05-05 02:04:00.000,Store Visit
78,18862,2018-03-14 20:22:00.000,Purchase
68,18908,2018-05-14 10:40:00.000,Purchase
45,18916,2018-04-27 15:16:00.000,Store Visit
97,18946,2018-04-26 10:54:00.000,Store Visit
64,18997,2018-04-10 16:33:00.000,Service Inquiry
64,18997,2018-04-11 18:57:00.000,Purchase
90,19090,2018-05-07 02:37:00.000,Return Policy Inquiry
66,19106,2018-04-29 09:04:00.000,Store Visit
66,19106,2018-04-29 09:12:00.000,Purchase
98,19263,2018-04-11 11:27:00.000,Store Visit
45,19311,2018-04-15 15:45:00.000,Purchase
67,19320,2018-04-03 01:48:00.000,Store Visit
67,19320,2018-03-31 06:53:00.000,Service Inquiry
36,19329,2018-05-13 16:22:00.000,Store Visit
105,19354,2018-05-07 20:18:00.000,Service Inquiry
52,19358,2018-03-21 01:32:00.000,Return Policy Inquiry
50,19462,2018-05-05 06:14:00.000,Purchase
68,19507,2018-05-06 14:02:00.000,Store Visit
68,19507,2018-05-07 23:09:00.000,Purchase
50,19517,2018-04-19 00:16:00.000,Store Visit
27,19576,2018-03-25 05:53:00.000,Service Inquiry
118,19587,2018-04-21 02:18:00.000,Return Policy Inquiry
92,19615,2018-04-03 19:19:00.000,Purchase
72,19745,2018-03-20 00:53:00.000,Store Visit
107,19799,2018-05-04 16:43:00.000,Purchase
107,19799,2018-05-04 16:36:00.000,Return Policy Inquiry
26,19851,2018-04-07 19:14:00.000,Purchase
26,19851,2018-04-06 16:22:00.000,Service Inquiry
26,19851,2018-04-06 16:24:00.000,Store Visit
50,19866,2018-04-17 08:26:00.000,Service Inquiry
67,19881,2018-03-27 20:22:00.000,Service Inquiry
74,19890,2018-04-22 08:08:00.000,Store Visit
74,19890,2018-04-20 23:41:00.000,Return Policy Inquiry
26,19947,2018-04-17 19:37:00.000,Purchase
35,19982,2018-04-28 23:58:00.000,Purchase
66,20045,2018-03-17 00:12:00.000,Return Policy Inquiry
66,20045,2018-03-17 00:15:00.000,Store Visit
107,20049,2018-04-14 18:39:00.000,Store Visit
74,20078,2018-04-16 14:22:00.000,Purchase
84,20084,2018-04-16 22:16:00.000,Store Visit
25,20134,2018-04-15 09:19:00.000,Service Inquiry
66,20157,2018-05-13 22:51:00.000,Service Inquiry
66,20157,2018-05-15 05:08:00.000,Return Policy Inquiry
90,20204,2018-03-26 05:47:00.000,Store Visit
40,20293,2018-04-01 08:07:00.000,Purchase
106,20317,2018-05-11 09:11:00.000,Return Policy Inquiry
106,20317,2018-05-11 09:20:00.000,Store Visit
30,20318,2018-04-10 23:32:00.000,Store Visit
95,20373,2018-04-19 08:50:00.000,Service Inquiry
95,20373,2018-04-19 08:52:00.000,Store Visit
51,20381,2018-04-10 07:58:00.000,Purchase
84,20451,2018-05-01 19:27:00.000,Purchase
68,20543,2018-04-21 05:04:00.000,Store Visit
97,20656,2018-04-19 20:12:00.000,Purchase
51,20708,2018-04-08 22:47:00.000,Purchase
51,20708,2018-04-08 22:38:00.000,Store Visit
110,20721,2018-04-10 01:38:00.000,Return Policy Inquiry
110,20721,2018-04-10 01:35:00.000,Store Visit
26,20725,2018-04-01 23:12:00.000,Store Visit
26,20753,2018-04-13 19:57:00.000,Purchase
44,20765,2018-04-24 15:34:00.000,Return Policy Inquiry
69,20772,2018-05-05 18:56:00.000,Purchase
114,20793,2018-03-25 01:12:00.000,Purchase
75,20818,2018-04-11 15:49:00.000,Purchase
85,20835,2018-05-11 22:53:00.000,Store Visit
54,20845,2018-04-24 08:40:00.000,Return Policy Inquiry
77,20853,2018-05-08 12:07:00.000,Return Policy Inquiry
77,20853,2018-05-08 11:49:00.000,Store Visit
119,20857,2018-05-10 19:39:00.000,Purchase
30,20861,2018-05-13 17:15:00.000,Return Policy Inquiry
111,20894,2018-03-26 12:54:00.000,Purchase
71,20913,2018-04-06 14:06:00.000,Service Inquiry
84,20958,2018-03-29 02:47:00.000,Store Visit
84,20958,2018-03-30 13:22:00.000,Purchase
38,20959,2018-04-14 23:10:00.000,Store Visit
49,20966,2018-05-07 06:48:00.000,Purchase
40,20967,2018-04-06 10:29:00.000,Store Visit
87,21000,2018-04-17 06:39:00.000,Service Inquiry
87,21000,2018-04-18 09:09:00.000,Purchase
31,21009,2018-05-15 18:03:00.000,Return Policy Inquiry
31,21009,2018-05-15 18:05:00.000,Store Visit
76,21012,2018-04-28 00:19:00.000,Service Inquiry
76,21012,2018-04-30 16:47:00.000,Purchase
50,21068,2018-04-27 02:35:00.000,Service Inquiry
54,21123,2018-03-25 04:18:00.000,Purchase
63,21186,2018-04-16 11:10:00.000,Purchase
63,21186,2018-04-16 11:00:00.000,Return Policy Inquiry
65,21229,2018-03-26 18:15:00.000,Purchase
65,21229,2018-03-25 03:31:00.000,Return Policy Inquiry
90,21289,2018-04-16 08:05:00.000,Service Inquiry
90,21289,2018-04-17 19:40:00.000,Purchase
90,21289,2018-04-16 07:55:00.000,Store Visit
32,21327,2018-04-28 06:03:00.000,Return Policy Inquiry
89,21371,2018-04-26 15:54:00.000,Purchase
89,21371,2018-04-26 15:47:00.000,Service Inquiry
56,21381,2018-04-11 11:52:00.000,Store Visit
56,21381,2018-04-12 15:12:00.000,Purchase
56,21381,2018-04-11 11:59:00.000,Service Inquiry
84,21396,2018-04-27 22:19:00.000,Purchase
26,21461,2018-05-06 12:28:00.000,Purchase
54,21491,2018-05-07 05:13:00.000,Store Visit
104,21509,2018-03-27 10:37:00.000,Purchase
104,21509,2018-03-27 10:27:00.000,Return Policy Inquiry
51,21518,2018-04-27 19:51:00.000,Service Inquiry
40,21530,2018-05-05 10:20:00.000,Purchase
52,21534,2018-03-26 13:54:00.000,Purchase
52,21534,2018-03-21 17:26:00.000,Return Policy Inquiry
52,21534,2018-03-20 08:54:00.000,Store Visit
28,21541,2018-05-04 02:54:00.000,Store Visit
92,21543,2018-04-17 13:18:00.000,Purchase
106,21587,2018-03-31 08:39:00.000,Store Visit
68,21605,2018-03-17 06:53:00.000,Service Inquiry
68,21605,2018-03-17 06:48:00.000,Return Policy Inquiry
115,21631,2018-04-14 14:29:00.000,Store Visit
41,21749,2018-04-18 22:52:00.000,Store Visit
95,21763,2018-04-05 10:40:00.000,Store Visit
95,21763,2018-04-07 03:11:00.000,Purchase
84,21883,2018-04-13 13:03:00.000,Store Visit
84,21883,2018-04-12 09:46:00.000,Return Policy Inquiry
84,21883,2018-04-12 09:47:00.000,Service Inquiry
38,22027,2018-04-04 08:35:00.000,Store Visit
25,22066,2018-04-18 10:42:00.000,Purchase
25,22066,2018-04-14 09:46:00.000,Store Visit
34,22106,2018-03-23 10:10:00.000,Store Visit
30,22149,2018-04-23 15:54:00.000,Purchase
69,22151,2018-05-11 04:42:00.000,Service Inquiry
69,22151,2018-05-12 11:51:00.000,Return Policy Inquiry
98,22158,2018-04-11 08:54:00.000,Store Visit
60,22239,2018-04-03 08:41:00.000,Store Visit
60,22239,2018-04-06 12:22:00.000,Purchase
3,22246,2018-05-13 12:48:00.000,Service Inquiry
3,22246,2018-05-14 21:22:00.000,Purchase
3,22246,2018-05-14 21:18:00.000,Return Policy Inquiry
3,22246,2018-05-14 21:16:00.000,Store Visit
64,22291,2018-05-12 03:20:00.000,Purchase
104,22411,2018-04-27 14:00:00.000,Purchase
92,22561,2018-05-01 09:45:00.000,Store Visit
95,22596,2018-03-23 18:45:00.000,Store Visit
95,22596,2018-03-25 01:38:00.000,Purchase
82,22607,2018-04-14 08:59:00.000,Return Policy Inquiry
68,22616,2018-03-25 01:34:00.000,Service Inquiry
